26009	137	0	0	0		0						715	1
62451	123	0	0	0		0						723	9
81080	104	0	0	0		0						726	12
53141	53	0	0	0		0						758	2
10803	51	0	0	0		0						779	2
77333	53	0	0	0		0						831	12
9240	0	1	1	1		86573						852	12
52549	133	0	1	1		61789						852	12
41811	147	0	0	0		0						856	16
6608	56	0	0	0		0						865	4
58419	123	0	0	0		0						866	5
15968	8	0	0	0		0						880	19
61243	91	0	0	0		0						880	19
79879	79	0	0	0		0						893	11
57065	113	0	0	0		0						912	9
84841	1	0	0	0		0						913	10
1030	22	0	0	0		0						925	1
84471	135	0	0	0		0						927	3
23236	52	0	0	0		0						928	4
55815	39	0	0	0		0						929	5
53154	66	0	0	0		0						931	7
52676	92	0	0	0		0						943	19
41351	23	0	0	0		0						1015	7
79461	165	0	0	0		0						1017	9
79650	18	0	0	0		0						1029	0
61406	86	0	0	0		0						1030	1
23113	97	0	0	0		0						1030	1
58123	163	0	0	0		0						1037	8
32278	22	0	0	0		0						1090	19
30767	23	0	0	0		0						1097	5
66758	62	0	0	0		0						1104	12
82942	118	0	0	0		0						1112	20
85684	4	0	0	0		0						1116	3
3367	7	0	0	0		0						1127	14
81654	6	0	0	0		0						1129	16
6456	72	0	0	0		0						1139	5
50639	71	0	0	0		0						1146	12
57549	93	0	0	0		0						1167	12
78772	148	0	0	0		0						1182	6
41933	101	0	0	0		0						1195	19
26873	161	0	0	0		0						1199	2
10297	49	0	0	0		0						1201	4
24817	121	0	0	0		0						1215	18
30089	17	0	0	0		0						1229	11
50386	154	0	0	0		0						1236	18
2194	10	0	0	0		0						1242	3
13806	30	0	0	0		0						1244	5
66814	118	0	0	0		0						1247	8
30908	164	0	0	0		0						1253	14
23493	141	0	0	0		0						1262	2
88425	57	0	0	0		0						1264	4
40264	112	0	0	0		0						1273	13
82109	125	0	0	0		0						1276	16
22692	12	0	0	0		0						1294	13
81181	37	0	0	0		0						1308	6
28966	70	0	0	0		0						1309	7
67900	28	0	0	0		0						1330	7
63405	69	0	0	0		0						1333	10
7625	65	0	0	0		0						1335	12
6072	24	0	0	0		0						1336	13
59207	71	0	0	0		0						1337	14
40818	162	0	0	0		0						1346	2
65938	82	0	0	0		0						1349	5
73461	45	0	0	0		0						1353	9
59319	15	0	0	0		0						1353	9
79046	86	0	0	0		0						1366	1
39076	100	0	0	0		0						1379	14
81909	93	0	0	0		0						1380	15
25910	38	0	0	0		0						1393	7
70606	46	0	0	0		0						1401	15
4046	14	0	0	0		0						1405	19
66051	27	0	0	0		0						1409	2
39041	65	0	0	0		0						1442	14
89086	46	0	0	0		0						1445	17
32787	27	0	0	0		0						1449	0
77981	29	0	0	0		0						1460	11
64887	39	0	0	0		0						1461	12
30587	11	0	0	0		0						1463	14
44985	129	0	0	0		0						1470	0
81448	136	0	0	0		0						1491	0
78684	60	0	0	0		0						1497	6
56632	16	0	0	0		0						1505	14
72344	104	0	0	0		0						1510	19
70110	54	0	0	0		0						1512	0
27654	102	0	0	0		0						1514	2
61566	78	0	0	0		0						1514	2
62269	109	0	0	0		0						1517	5
2546	26	0	0	0		0						1521	9
1273	97	0	0	0		0						1525	13
46126	94	0	0	0		0						1543	10
45559	31	0	0	0		0						1554	0
67421	53	0	0	0		0						1565	11
58588	124	0	0	0		0						1581	6
72181	109	0	0	0		0						1594	19
22911	63	0	0	0		0						1601	5
17971	163	0	0	0		0						1607	11
62151	159	0	0	0		0						1610	14
41455	127	0	0	0		0						1612	16
75021	93	0	0	0		0						1636	19
23304	120	0	0	0		0						1645	7
11154	66	0	0	0		0						1648	10
16550	86	0	0	0		0						1668	9
28623	63	0	0	0		0						1671	12
37200	72	0	0	0		0						1677	18
15157	37	0	0	0		0						1697	17
548	44	0	0	0		0						1700	20
65685	165	0	0	0		0						1722	0
30194	122	0	0	0		0						1723	1
42006	6	0	0	0		0						1727	5
12520	88	0	0	0		0						1736	14
26731	19	0	0	0		0						1738	16
8491	91	0	0	0		0						1745	2
87569	41	0	0	0		0						1746	3
30958	46	0	0	0		0						1751	8
52304	56	0	0	0		0						1760	17
40634	146	0	0	0		0						1791	6
78363	75	0	0	0		0						1805	20
22238	62	0	0	0		0						1810	4
9515	107	0	0	0		0						1812	6
28961	65	0	0	0		0						1823	17
25672	136	0	0	0		0						1839	12
3528	0	1	1	1		29200						1852	4
49535	143	0	1	1		53063						1866	18
69973	85	0	0	0		0						1869	0
53107	19	0	0	0		0						1876	7
12306	42	0	0	0		0						1885	16
71351	119	0	0	0		0						1900	10
20203	43	0	0	0		0						1924	13
42942	102	0	0	0		0						1929	18
58081	121	0	0	0		0						1933	1
83320	160	0	0	0		0						1961	8
14493	45	0	0	0		0						1961	8
43078	70	0	0	0		0						1970	17
19440	120	0	0	0		0						1995	0
57439	151	0	0	0		0						1999	4
72341	101	0	0	0		0						2004	9
35861	77	0	0	0		0						2006	11
89553	9	0	0	0		0						2006	11
75521	89	0	0	0		0						2011	16
82815	159	0	0	0		0						2013	18
51795	51	0	0	0		0						2026	10
63280	112	0	0	0		0						2027	11
38442	138	0	0	0		0						2033	17
71174	110	0	0	0		0						2058	0
35063	119	0	0	0		0						2061	3
21297	129	0	0	0		0						2061	3
6748	28	0	0	0		0						2062	4
64042	34	0	0	0		0						2072	14
40060	76	0	0	0		0						2082	3
50262	30	0	0	0		0						2089	10
32417	161	0	0	0		0						2100	0
77148	36	0	0	0		0						2101	1
83804	140	0	0	0		0						2125	4
66093	69	0	0	0		0						2125	4
16340	44	0	0	0		0						2129	8
41103	111	0	0	0		0						2133	12
20581	85	0	0	0		0						2144	2
62914	82	0	0	0		0						2144	2
77099	155	0	0	0		0						2149	7
53794	34	0	0	0		0						2171	8
79505	41	0	0	0		0						2184	0
42428	92	0	0	0		0						2194	10
87095	71	0	0	0		0						2240	14
32561	137	0	0	0		0						2262	15
69443	59	0	0	0		0						2271	3
29044	148	0	0	0		0						2280	12
21924	84	0	0	0		0						2281	13
29683	115	0	0	0		0						2286	18
39757	109	0	0	0		0						2312	2
31800	48	0	0	0		0						2315	5
59412	108	0	0	0		0						2316	6
2843	155	0	0	0		0						2322	12
75912	144	0	0	0		0						2344	13
14440	160	0	0	0		0						2345	14
34094	158	0	0	0		0						2349	18
84156	156	0	0	0		0						2360	8
77927	143	0	0	0		0						2367	15
88464	96	0	0	0		0						2369	17
86966	110	0	0	0		0						2372	20
257	89	0	0	0		0						2383	10
80043	75	0	0	0		0						2384	11
20565	69	0	0	0		0						2397	3
59411	107	0	0	0		0						2412	18
39817	1	0	0	0		0						2427	12
71807	71	0	0	0		0						2433	18
43711	31	0	0	0		0						2460	3
55919	143	0	0	0		0						2464	7
81962	146	0	0	0		0						2481	3
28721	161	0	0	0		0						2486	8
1517	5	0	0	0		0						2492	14
45295	103	0	0	0		0						2513	14
20366	38	0	0	0		0						2518	19
40491	3	0	0	0		0						2525	5
26251	43	0	0	0		0						2531	11
24589	61	0	0	0		0						2543	2
45189	165	0	0	0		0						2546	5
43893	45	0	0	0		0						2553	12
28812	84	0	0	0		0						2555	14
19996	4	0	0	0		0						2567	5
44310	126	0	0	0		0						2568	6
21442	106	0	0	0		0						2580	18
62684	20	0	0	0		0						2614	10
69650	98	0	0	0		0						2617	13
26756	44	0	0	0		0						2624	20
86917	61	0	0	0		0						2626	1
69147	99	0	0	0		0						2632	7
43336	160	0	0	0		0						2639	14
24748	52	0	0	0		0						2653	7
38205	69	0	0	0		0						2672	5
12014	86	0	0	0		0						2673	6
16346	50	0	0	0		0						2684	17
9282	42	0	0	0		0						2698	10
13840	64	0	0	0		0						2739	9
73575	159	0	0	0		0						2748	18
45379	19	0	0	0		0						2773	1
32461	37	0	0	0		0						2784	12
34321	49	0	0	0		0						2787	15
3494	134	0	0	0		0						2805	12
22500	156	0	0	0		0						2843	8
89425	49	0	0	0		0						2844	9
55493	53	0	0	0		0						2850	15
75155	59	0	0	0		0						2851	16
85559	47	0	0	0		0						2878	1
34766	158	0	0	0		0						2878	1
57026	74	0	0	0		0						2879	2
64533	21	0	0	0		0						2885	8
55322	50	0	0	0		0						2897	20
21763	91	0	0	0		0						2907	9
5536	160	0	0	0		0						2923	4
11282	26	0	0	0		0						2928	9
8258	26	0	0	0		0						2931	12
47437	61	0	0	0		0						2931	12
72472	64	0	0	0		0						2958	18
77743	127	0	0	0		0						2959	19
12238	142	0	0	0		0						2991	9
31806	54	0	0	0		0						3000	18
25614	78	0	0	0		0						3013	10
16396	100	0	0	0		0						3034	10
5096	56	0	0	0		0						3038	14
38722	82	0	0	0		0						3041	17
79416	120	0	0	0		0						3054	9
87423	63	0	0	0		0						3086	20
69579	27	0	0	0		0						3097	10
69136	88	0	0	0		0						3101	14
23865	9	0	0	0		0						3107	20
34847	71	0	0	0		0						3123	15
74830	70	0	0	0		0						3143	14
31883	131	0	0	0		0						3149	20
8514	114	0	0	0		0						3161	11
74909	149	0	0	0		0						3166	16
43180	4	0	0	0		0						3167	17
71677	109	0	0	0		0						3169	19
78878	86	0	0	0		0						3171	0
20791	127	0	0	0		0						3176	5
44416	64	0	0	0		0						3177	6
11333	77	0	0	0		0						3179	8
37457	161	0	0	0		0						3183	12
22917	69	0	0	0		0						3205	13
38309	5	0	0	0		0						3213	0
68767	55	0	0	0		0						3222	9
41307	147	0	0	0		0						3222	9
71265	33	0	0	0		0						3239	5
39038	62	0	0	0		0						3245	11
59874	66	0	0	0		0						3249	15
9125	53	0	0	0		0						3269	14
29807	71	0	0	0		0						3295	19
88152	120	0	0	0		0						3298	1
55155	51	0	0	0		0						3308	11
6358	142	0	0	0		0						3319	1
9965	53	0	0	0		0						3336	18
30631	55	0	0	0		0						3337	19
14923	139	0	0	0		0						3339	0
37458	162	0	0	0		0						3340	1
88779	75	0	0	0		0						3363	3
20331	3	0	0	0		0						3367	7
20940	108	0	0	0		0						3367	7
35420	140	0	0	0		0						3388	7
46631	95	0	0	0		0						3390	9
45778	82	0	0	0		0						3398	17
60460	148	0	0	0		0						3401	20
43146	138	0	0	0		0						3406	4
68377	1	0	0	0		0						3406	4
78590	134	0	0	0		0						3411	9
40653	165	0	0	0		0						3472	7
40455	135	0	0	0		0						3483	18
48035	155	0	0	0		0						3494	8
79632	0	1	1	1		127667						3502	16
46862	158	0	1	1		126494						3528	0
42756	84	0	0	0		0						3531	3
78320	32	0	0	0		0						3532	4
18231	87	0	0	0		0						3533	5
32130	42	0	0	0		0						3550	1
63350	14	0	0	0		0						3568	19
29271	39	0	0	0		0						3568	19
17006	38	0	0	0		0						3576	6
47969	89	0	0	0		0						3592	1
88179	147	0	0	0		0						3595	4
1353	9	0	0	0		0						3605	14
36775	151	0	0	0		0						3635	2
81315	3	0	0	0		0						3636	3
62015	23	0	0	0		0						3661	7
80772	132	0	0	0		0						3674	20
48189	141	0	0	0		0						3684	9
65787	99	0	0	0		0						3690	15
63880	40	0	0	0		0						3692	17
15993	33	0	0	0		0						3702	6
29188	124	0	0	0		0						3702	6
67974	102	0	0	0		0						3706	10
6454	70	0	0	0		0						3722	5
84272	104	0	0	0		0						3724	7
5946	66	0	0	0		0						3735	18
83450	122	0	0	0		0						3745	7
12077	149	0	0	0		0						3745	7
76528	88	0	0	0		0						3752	14
5824	112	0	0	0		0						3759	0
29388	156	0	0	0		0						3760	1
31998	78	0	0	0		0						3764	5
1812	132	0	0	0		0						3778	19
87958	94	0	0	0		0						3781	1
47239	31	0	0	0		0						3783	3
3038	14	0	0	0		0						3789	9
2850	162	0	0	0		0						3796	16
54088	160	0	0	0		0						3803	2
80712	72	0	0	0		0						3814	13
80189	53	0	0	0		0						3815	14
67580	44	0	0	0		0						3819	18
63021	21	0	0	0		0						3819	18
8848	112	0	0	0		0						3836	14
85812	132	0	0	0		0						3843	0
21165	165	0	0	0		0						3849	6
32116	28	0	0	0		0						3857	14
16674	42	0	0	0		0						3859	16
43883	35	0	0	0		0						3860	17
77766	150	0	0	0		0						3862	19
65153	137	0	0	0		0						3890	5
16238	110	0	0	0		0						3902	17
75445	13	0	0	0		0						3904	19
51244	4	0	0	0		0						3906	0
3674	146	0	0	0		0						3915	9
9478	70	0	0	0		0						3927	0
49127	71	0	0	0		0						3942	15
59421	117	0	0	0		0						3943	16
2171	155	0	0	0		0						3947	20
60776	128	0	0	0		0						3963	15
75986	50	0	0	0		0						3980	11
48005	125	0	0	0		0						3987	18
5110	70	0	0	0		0						4020	9
70895	167	0	0	0		0						4032	0
47521	145	0	0	0		0						4039	7
40599	111	0	0	0		0						4046	14
61478	158	0	0	0		0						4062	9
16710	78	0	0	0		0						4071	18
31603	19	0	0	0		0						4085	11
84079	79	0	0	0		0						4117	1
1294	118	0	0	0		0						4125	9
1449	105	0	0	0		0						4137	0
66016	160	0	0	0		0						4140	3
85878	30	0	0	0		0						4146	9
61927	103	0	0	0		0						4158	0
51583	7	0	0	0		0						4183	4
59187	51	0	0	0		0						4183	4
29543	143	0	0	0		0						4184	5
51691	115	0	0	0		0						4195	16
24343	151	0	0	0		0						4209	9
9083	11	0	0	0		0						4212	12
45932	68	0	0	0		0						4236	15
53617	25	0	0	0		0						4246	4
54761	161	0	0	0		0						4265	2
77353	73	0	0	0		0						4268	5
44046	30	0	0	0		0						4281	18
52429	13	0	0	0		0						4300	16
33886	118	0	0	0		0						4300	16
60087	111	0	0	0		0						4318	13
19832	8	0	0	0		0						4322	17
87840	144	0	0	0		0						4330	4
77421	141	0	0	0		0						4338	12
65638	118	0	0	0		0						4342	16
3857	161	0	0	0		0						4355	8
87501	141	0	0	0		0						4365	18
15988	28	0	0	0		0						4377	9
5830	118	0	0	0		0						4385	17
50232	0	1	1	1		56062						4394	5
19387	67	0	1	1		69619						4395	6
54643	43	0	0	0		0						4409	20
32720	128	0	0	0		0						4423	13
38403	99	0	0	0		0						4433	2
70459	67	0	0	0		0						4446	15
77016	72	0	0	0		0						4447	16
74456	32	0	0	0		0						4452	0
8767	31	0	0	0		0						4452	0
32715	123	0	0	0		0						4453	1
55544	104	0	0	0		0						4461	9
5560	16	0	0	0		0						4473	0
23971	115	0	0	0		0						4484	11
68278	70	0	0	0		0						4492	19
43619	107	0	0	0		0						4492	19
42225	57	0	0	0		0						4496	2
50063	167	0	0	0		0						4500	6
46919	47	0	0	0		0						4503	9
68482	106	0	0	0		0						4515	0
42253	85	0	0	0		0						4517	2
67424	56	0	0	0		0						4519	4
36243	123	0	0	0		0						4525	10
14596	148	0	0	0		0						4528	13
53083	163	0	0	0		0						4534	19
57015	63	0	0	0		0						4538	2
19941	117	0	0	0		0						4574	17
48856	136	0	0	0		0						4592	14
9028	124	0	0	0		0						4593	15
78205	85	0	0	0		0						4595	17
13781	5	0	0	0		0						4601	2
1353	9	0	0	0		0						4612	13
11971	43	0	0	0		0						4614	15
27531	147	0	0	0		0						4619	20
85111	103	0	0	0		0						4624	4
569	65	0	0	0		0						4626	6
53328	72	0	0	0		0						4629	9
18865	49	0	0	0		0						4631	11
88764	60	0	0	0		0						4633	13
61609	121	0	0	0		0						4648	7
1999	151	0	0	0		0						4658	17
70808	80	0	0	0		0						4660	19
38078	110	0	0	0		0						4663	1
21642	138	0	0	0		0						4666	4
45778	82	0	0	0		0						4668	6
88055	23	0	0	0		0						4669	7
79340	44	0	0	0		0						4682	20
89381	5	0	0	0		0						4685	2
78728	104	0	0	0		0						4704	0
23347	163	0	0	0		0						4710	6
88570	34	0	0	0		0						4727	2
28246	22	0	0	0		0						4730	5
38742	102	0	0	0		0						4736	11
72549	141	0	0	0		0						4748	2
89332	124	0	0	0		0						4756	10
63215	47	0	0	0		0						4760	14
33944	8	0	0	0		0						4763	17
39051	75	0	0	0		0						4774	7
3533	5	0	0	0		0						4777	10
79125	165	0	0	0		0						4780	13
32967	39	0	0	0		0						4784	17
41804	140	0	0	0		0						4784	17
50338	106	0	0	0		0						4799	11
32435	11	0	0	0		0						4809	0
55234	130	0	0	0		0						4816	7
30293	53	0	0	0		0						4830	0
74560	136	0	0	0		0						4849	19
22420	76	0	0	0		0						4864	13
88749	45	0	0	0		0						4865	14
2349	165	0	0	0		0						4866	15
81437	125	0	0	0		0						4877	5
33692	92	0	0	0		0						4909	16
89056	16	0	0	0		0						4910	17
28318	94	0	0	0		0						4922	8
29201	137	0	0	0		0						4942	7
30693	117	0	0	0		0						4946	11
81860	44	0	0	0		0						4950	15
59852	44	0	0	0		0						4969	13
34664	56	0	0	0		0						4972	16
79310	14	0	0	0		0						4975	19
72336	96	0	0	0		0						5022	3
2486	134	0	0	0		0						5031	12
19744	88	0	0	0		0						5032	13
2345	161	0	0	0		0						5042	2
41013	21	0	0	0		0						5053	13
73240	160	0	0	0		0						5083	1
9971	59	0	0	0		0						5089	7
42861	21	0	0	0		0						5089	7
47772	60	0	0	0		0						5096	14
34059	123	0	0	0		0						5097	15
68068	28	0	0	0		0						5098	16
56227	115	0	0	0		0						5107	4
83142	150	0	0	0		0						5107	4
31928	8	0	0	0		0						5110	7
62027	35	0	0	0		0						5133	9
26844	132	0	0	0		0						5133	9
38338	34	0	0	0		0						5135	11
52846	94	0	0	0		0						5139	15
53849	89	0	0	0		0						5141	17
32902	142	0	0	0		0						5145	0
600	96	0	0	0		0						5156	11
22534	22	0	0	0		0						5157	12
55988	44	0	0	0		0						5163	18
14143	31	0	0	0		0						5180	14
7247	23	0	0	0		0						5202	15
80299	163	0	0	0		0						5204	17
46633	97	0	0	0		0						5204	17
16417	121	0	0	0		0						5209	1
57075	123	0	0	0		0						5230	1
86167	151	0	0	0		0						5231	2
51867	123	0	0	0		0						5240	11
37459	163	0	0	0		0						5266	16
72795	51	0	0	0		0						5270	20
49197	141	0	0	0		0						5285	14
54708	108	0	0	0		0						5286	15
73556	140	0	0	0		0						5290	19
48726	6	0	0	0		0						5294	2
43559	47	0	0	0		0						5311	19
18275	131	0	0	0		0						5328	15
16990	22	0	0	0		0						5336	2
27263	47	0	0	0		0						5338	4
39542	62	0	0	0		0						5349	15
31301	53	0	0	0		0						5365	10
68151	111	0	0	0		0						5376	0
61668	12	0	0	0		0						5378	2
66936	72	0	0	0		0						5381	5
87639	111	0	0	0		0						5381	5
41867	35	0	0	0		0						5384	8
72588	12	0	0	0		0						5395	19
81301	157	0	0	0		0						5396	20
88515	147	0	0	0		0						5403	6
33971	35	0	0	0		0						5421	3
82237	85	0	0	0		0						5422	4
9708	132	0	0	0		0						5425	7
20876	44	0	0	0		0						5428	10
56551	103	0	0	0		0						5435	17
10054	142	0	0	0		0						5451	12
61191	39	0	0	0		0						5453	14
85993	145	0	0	0		0						5459	20
32762	2	0	0	0		0						5465	5
80248	112	0	0	0		0						5468	8
24971	107	0	0	0		0						5478	18
44613	93	0	0	0		0						5488	7
67967	95	0	0	0		0						5504	2
59749	109	0	0	0		0						5521	19
84204	36	0	0	0		0						5528	5
3367	7	0	0	0		0						5530	7
23223	39	0	0	0		0						5536	13
46102	70	0	0	0		0						5554	10
50148	84	0	0	0		0						5554	10
34367	95	0	0	0		0						5560	16
77691	75	0	0	0		0						5566	1
11421	165	0	0	0		0						5568	3
29356	124	0	0	0		0						5577	12
28131	75	0	0	0		0						5583	18
55544	104	0	0	0		0						5589	3
61000	16	0	0	0		0						5605	19
44176	160	0	0	0		0						5611	4
1129	121	0	0	0		0						5612	5
17934	126	0	0	0		0						5612	5
75939	3	0	0	0		0						5651	2
76380	108	0	0	0		0						5659	10
56824	40	0	0	0		0						5663	14
1401	57	0	0	0		0						5697	6
88030	166	0	0	0		0						5715	3
35973	21	0	0	0		0						5717	5
84698	26	0	0	0		0						5724	12
31949	29	0	0	0		0						5735	2
71460	60	0	0	0		0						5744	11
29270	38	0	0	0		0						5754	0
25990	118	0	0	0		0						5757	3
53362	106	0	0	0		0						5760	6
29151	87	0	0	0		0						5770	16
80677	37	0	0	0		0						5773	19
74865	105	0	0	0		0						5782	7
81443	131	0	0	0		0						5784	9
9429	21	0	0	0		0						5791	16
44591	71	0	0	0		0						5794	19
30538	130	0	0	0		0						5796	0
35549	101	0	0	0		0						5796	0
51992	80	0	0	0		0						5796	0
5381	5	0	0	0		0						5818	1
36216	96	0	0	0		0						5824	7
7805	77	0	0	0		0						5827	10
42607	103	0	0	0		0						5830	13
34401	129	0	0	0		0						5832	15
19773	117	0	0	0		0						5840	2
9704	128	0	0	0		0						5843	5
30615	39	0	0	0		0						5851	13
10376	128	0	0	0		0						5872	13
62206	46	0	0	0		0						5882	2
6160	112	0	0	0		0						5884	4
82745	89	0	0	0		0						5890	10
67334	134	0	0	0		0						5904	3
42879	39	0	0	0		0						5910	9
44016	0	1	1	1		86895						5922	0
7071	15	0	1	1		51087						5928	6
31951	31	0	0	0		0						5946	3
87227	35	0	0	0		0						5947	4
83285	125	0	0	0		0						5977	13
4763	59	0	0	0		0						5981	17
9004	100	0	0	0		0						5981	17
411	75	0	0	0		0						6015	9
48481	97	0	0	0		0						6017	11
87875	11	0	0	0		0						6018	12
31965	45	0	0	0		0						6021	15
78512	56	0	0	0		0						6025	19
2013	165	0	0	0		0						6033	6
24273	81	0	0	0		0						6049	1
18078	102	0	0	0		0						6053	5
67574	38	0	0	0		0						6056	8
42574	70	0	0	0		0						6063	15
37397	101	0	0	0		0						6065	17
89100	60	0	0	0		0						6072	3
11525	101	0	0	0		0						6076	7
5163	123	0	0	0		0						6109	19
26654	110	0	0	0		0						6137	5
85157	149	0	0	0		0						6139	7
41487	159	0	0	0		0						6143	11
68735	23	0	0	0		0						6152	20
33629	29	0	0	0		0						6152	20
48130	82	0	0	0		0						6159	6
54083	155	0	0	0		0						6160	7
66431	71	0	0	0		0						6166	13
34724	116	0	0	0		0						6204	9
85122	114	0	0	0		0						6219	3
29856	120	0	0	0		0						6223	7
55353	81	0	0	0		0						6252	15
55742	134	0	0	0		0						6259	1
34093	157	0	0	0		0						6273	15
38132	164	0	0	0		0						6330	9
32339	83	0	0	0		0						6356	14
39667	19	0	0	0		0						6358	16
36880	88	0	0	0		0						6359	17
56812	28	0	0	0		0						6379	16
60227	83	0	0	0		0						6388	4
26382	6	0	0	0		0						6390	6
45763	67	0	0	0		0						6392	8
22622	110	0	0	0		0						6411	6
34212	108	0	0	0		0						6417	12
8182	118	0	0	0		0						6428	2
14965	13	0	0	0		0						6436	10
26841	129	0	0	0		0						6450	3
58536	72	0	0	0		0						6454	7
84503	167	0	0	0		0						6456	9
46255	55	0	0	0		0						6469	1
16329	33	0	0	0		0						6480	12
59234	98	0	0	0		0						6481	13
4519	151	0	0	0		0						6488	20
26726	14	0	0	0		0						6507	18
82473	153	0	0	0		0						6520	10
66312	120	0	0	0		0						6547	16
31267	19	0	0	0		0						6552	0
30052	148	0	0	0		0						6561	9
29602	34	0	0	0		0						6569	17
61596	108	0	0	0		0						6583	10
40833	9	0	0	0		0						6586	13
53089	1	0	0	0		0						6590	17
1745	65	0	0	0		0						6596	2
52901	149	0	0	0		0						6608	14
13938	162	0	0	0		0						6623	8
5083	43	0	0	0		0						6629	14
51933	21	0	0	0		0						6632	17
33718	118	0	0	0		0						6673	16
14066	122	0	0	0		0						6687	9
65047	31	0	0	0		0						6723	3
40269	117	0	0	0		0						6726	6
30831	87	0	0	0		0						6743	2
79098	138	0	0	0		0						6748	7
22798	118	0	0	0		0						6753	12
30661	85	0	0	0		0						6757	16
35163	51	0	0	0		0						6764	2
24796	100	0	0	0		0						6780	18
41540	44	0	0	0		0						6799	16
60723	75	0	0	0		0						6800	17
5421	45	0	0	0		0						6804	0
5528	152	0	0	0		0						6812	8
33531	99	0	0	0		0						6826	1
3849	153	0	0	0		0						6834	9
74363	107	0	0	0		0						6835	10
19246	94	0	0	0		0						6837	12
20709	45	0	0	0		0						6839	14
50144	80	0	0	0		0						6852	6
69613	61	0	0	0		0						6874	7
22057	49	0	0	0		0						6923	14
4140	108	0	0	0		0						6926	17
67857	153	0	0	0		0						6945	15
62283	123	0	0	0		0						6947	17
59067	99	0	0	0		0						6975	3
72628	52	0	0	0		0						6980	8
19284	132	0	0	0		0						6985	13
13978	34	0	0	0		0						6988	16
15853	61	0	0	0		0						6990	18
44960	104	0	0	0		0						7000	7
5910	30	0	0	0		0						7008	15
73091	11	0	0	0		0						7013	20
45586	58	0	0	0		0						7031	17
68155	115	0	0	0		0						7033	19
46975	103	0	0	0		0						7071	15
14671	55	0	0	0		0						7085	8
55773	165	0	0	0		0						7094	17
71981	77	0	0	0		0						7111	13
57019	67	0	0	0		0						7112	14
57630	6	0	0	0		0						7112	14
73642	58	0	0	0		0						7115	17
32693	101	0	0	0		0						7123	4
7111	55	0	0	0		0						7124	5
78783	159	0	0	0		0						7133	14
30398	158	0	0	0		0						7143	3
30479	71	0	0	0		0						7144	4
5981	101	0	0	0		0						7150	10
81286	142	0	0	0		0						7151	11
54893	125	0	0	0		0						7171	10
64422	78	0	0	0		0						7172	11
50471	71	0	0	0		0						7195	13
51398	158	0	0	0		0						7203	0
63704	32	0	0	0		0						7203	0
65558	38	0	0	0		0						7207	4
40906	82	0	0	0		0						7228	4
59882	74	0	0	0		0						7247	2
53593	1	0	0	0		0						7262	17
61264	112	0	0	0		0						7268	2
61570	82	0	0	0		0						7272	6
46282	82	0	0	0		0						7272	6
64934	86	0	0	0		0						7293	6
